epoch: 520/1000, 	loss: 1.7496040183060626,	 best_loss: 1.4618461475209703
epoch: 530/1000, 	loss: 1.7466030999674362,	 best_loss: 1.4618461475209703
epoch: 540/1000, 	loss: 1.7526113079447923,	 best_loss: 1.4618461475209703
epoch: 550/1000, 	loss: 1.7485678738792059,	 best_loss: 1.4618461475209703
epoch: 10/1000, 	loss: 1.4412463349827314,	 best_loss: 1.4412463349827314
epoch: 20/1000, 	loss: 1.410458654912568,	 best_loss: 1.410458654912568
epoch: 30/1000, 	loss: 1.3711775778050168,	 best_loss: 1.3711775778050168
epoch: 40/1000, 	loss: 1.344753330067144,	 best_loss: 1.3413021344478535
epoch: 50/1000, 	loss: 1.3270571537936104,	 best_loss: 1.3245293904570423
epoch: 60/1000, 	loss: 1.3126307660741816,	 best_loss: 1.311983305747913
epoch: 70/1000, 	loss: 1.29925954664722,	 best_loss: 1.29925954664722
epoch: 80/1000, 	loss: 1.2913479397863659,	 best_loss: 1.289598914840396
epoch: 90/1000, 	loss: 1.2836677392602804,	 best_loss: 1.2801352527100918
epoch: 100/1000, 	loss: 1.2743856969066225,	 best_loss: 1.2697031417844766
epoch: 110/1000, 	loss: 1.2556867974332964,	 best_loss: 1.2553404139778919
epoch: 120/1000, 	loss: 1.2493953937393731,	 best_loss: 1.2479094934678723
epoch: 130/1000, 	loss: 1.2345152975563538,	 best_loss: 1.2345152975563538
epoch: 140/1000, 	loss: 1.242509144837543,	 best_loss: 1.2345152975563538
epoch: 130/1000, 	loss: 1.4708254599164696,	 best_loss: 1.2345152975563538
epoch: 130/1000, 	loss: 1.4746260557514255,	 best_loss: 1.2345152975563538
